state_fips,state_abbr,zcta,cd
04,AZ,85633,3
04,AZ,85634,3
04,AZ,85635,2
04,AZ,85637,2
04,AZ,85637,3
04,AZ,85638,2
04,AZ,85640,3
04,AZ,85641,2
04,AZ,85643,1
04,AZ,85643,2
04,AZ,85645,2
04,AZ,85645,3
04,AZ,85646,3
04,AZ,85648,3
04,AZ,85650,2
04,AZ,85653,1
04,AZ,85653,3
04,AZ,85654,1
04,AZ,85658,1
04,AZ,85701,3
04,AZ,85704,1
04,AZ,85704,2
04,AZ,85705,2
04,AZ,85705,3
04,AZ,85706,2
04,AZ,85706,3
04,AZ,85707,2
04,AZ,85708,2
04,AZ,85710,2
04,AZ,85711,2
04,AZ,85712,2
04,AZ,85713,2
04,AZ,85713,3
04,AZ,85714,2
04,AZ,85714,3
04,AZ,85715,2
04,AZ,85716,2
04,AZ,85718,1
04,AZ,85718,2
04,AZ,85719,2
04,AZ,85719,3
04,AZ,85723,3
04,AZ,85724,3
04,AZ,85726,3
04,AZ,85730,2
04,AZ,85735,3
04,AZ,85736,3
04,AZ,85737,1
04,AZ,85737,2
04,AZ,85739,1
04,AZ,85741,1
04,AZ,85741,2
04,AZ,85742,1
04,AZ,85742,2
04,AZ,85743,1
04,AZ,85743,2
04,AZ,85743,3
04,AZ,85745,2
04,AZ,85745,3
04,AZ,85746,3
04,AZ,85747,2
04,AZ,85748,2
04,AZ,85749,2
04,AZ,85750,2
04,AZ,85755,1
04,AZ,85756,2
04,AZ,85756,3
04,AZ,85757,3
04,AZ,85901,1
04,AZ,85911,1
04,AZ,85912,1
04,AZ,85920,1
04,AZ,85922,1
04,AZ,85923,1
04,AZ,85924,1
04,AZ,85925,1
04,AZ,85926,1
04,AZ,85927,1
04,AZ,85928,1
04,AZ,85929,1
04,AZ,85930,1
04,AZ,85931,1
04,AZ,85932,1
04,AZ,85933,1
04,AZ,85934,1
04,AZ,85935,1
04,AZ,85936,1
04,AZ,85937,1
04,AZ,85938,1
04,AZ,85939,1
04,AZ,85940,1
04,AZ,85941,1
04,AZ,85942,1
04,AZ,86001,1
04,AZ,86003,1
04,AZ,86004,1
04,AZ,86011,1
04,AZ,86015,1
04,AZ,86016,1
04,AZ,86017,1
04,AZ,86018,1
04,AZ,86020,1
04,AZ,86021,4
04,AZ,86022,1
04,AZ,86022,4
04,AZ,86023,1
04,AZ,86024,1
04,AZ,86025,1
04,AZ,86028,1
04,AZ,86029,1
04,AZ,86030,1
04,AZ,86031,1
04,AZ,86032,1
04,AZ,86033,1
04,AZ,86034,1
04,AZ,86035,1
04,AZ,86036,1
04,AZ,86038,1
04,AZ,86039,1
04,AZ,86040,1
04,AZ,86042,1
04,AZ,86043,1
04,AZ,86044,1
04,AZ,86045,1
04,AZ,86046,1
04,AZ,86047,1
04,AZ,86052,1
04,AZ,86053,1
04,AZ,86054,1
04,AZ,86301,4
04,AZ,86303,4
04,AZ,86305,4
04,AZ,86313,4
04,AZ,86314,4
04,AZ,86315,4
04,AZ,86320,1
04,AZ,86320,4
04,AZ,86321,4
04,AZ,86322,1
04,AZ,86322,4
04,AZ,86323,4
04,AZ,86324,1
04,AZ,86324,4
04,AZ,86325,1
04,AZ,86325,4
04,AZ,86326,1
04,AZ,86326,4
04,AZ,86327,1
04,AZ,86327,4
04,AZ,86329,4
04,AZ,86331,4
04,AZ,86332,4
04,AZ,86333,4
04,AZ,86334,4
04,AZ,86335,1
04,AZ,86336,1
04,AZ,86336,4
04,AZ,86337,1
04,AZ,86337,4
04,AZ,86338,4
04,AZ,86343,4
04,AZ,86351,1
04,AZ,86401,4
04,AZ,86403,4
04,AZ,86404,4
04,AZ,86406,4
04,AZ,86409,4
04,AZ,86411,1
04,AZ,86411,4
04,AZ,86413,4
04,AZ,86426,4
04,AZ,86429,4
04,AZ,86431,4
04,AZ,86432,4
04,AZ,86433,4
04,AZ,86434,1
04,AZ,86434,4
04,AZ,86435,1
04,AZ,86436,4
04,AZ,86437,4
04,AZ,86438,4
04,AZ,86440,4
04,AZ,86441,4
04,AZ,86442,4
04,AZ,86443,4
04,AZ,86444,1
04,AZ,86444,4
04,AZ,86445,4
04,AZ,86502,1
04,AZ,86503,1
04,AZ,86504,1
04,AZ,86505,1
04,AZ,86506,1
04,AZ,86507,1
04,AZ,86508,1
04,AZ,86510,1
04,AZ,86511,1
04,AZ,86512,1
04,AZ,86514,1
04,AZ,86515,1
04,AZ,86520,1
04,AZ,86535,1
04,AZ,86538,1
04,AZ,86540,1
04,AZ,86544,1
04,AZ,86545,1
04,AZ,86547,1
04,AZ,86556,1
04,AZ,87328,1
05,AR,38769,1
05,AR,65729,3
05,AR,65733,3
05,AR,65761,3
05,AR,71601,4
05,AR,71602,4
05,AR,71603,1
05,AR,71603,4
05,AR,71630,1
05,AR,71631,4
05,AR,71635,4
05,AR,71638,1
05,AR,71638,4
05,AR,71639,1
05,AR,71640,1
05,AR,71642,4
05,AR,71643,1
05,AR,71644,1
05,AR,71644,4
05,AR,71646,4
05,AR,71647,4
05,AR,71651,4
05,AR,71652,4
05,AR,71653,1
05,AR,71654,1
05,AR,71655,1
05,AR,71655,4
05,AR,71658,4
05,AR,71659,4
05,AR,71660,4
05,AR,71661,1
05,AR,71661,4
05,AR,71662,1
05,AR,71663,1
05,AR,71663,4
05,AR,71665,4
05,AR,71666,1
05,AR,71667,1
05,AR,71667,4
05,AR,71670,1
05,AR,71670,4
05,AR,71671,4
05,AR,71674,1
05,AR,71675,4
05,AR,71676,1
05,AR,71676,4
05,AR,71677,4
05,AR,71701,4
05,AR,71711,4
05,AR,71720,4
05,AR,71722,4
05,AR,71724,4
05,AR,71725,4
05,AR,71726,4
05,AR,71730,4
05,AR,71740,4
05,AR,71742,4
05,AR,71743,4
05,AR,71744,4
05,AR,71745,4
05,AR,71747,4
05,AR,71749,4
05,AR,71751,4
05,AR,71752,4
05,AR,71753,4
05,AR,71758,4
05,AR,71759,4
05,AR,71762,4
05,AR,71763,4
05,AR,71764,4
05,AR,71765,4
05,AR,71766,4
05,AR,71770,4
05,AR,71772,4
05,AR,71801,4
05,AR,71820,4
05,AR,71822,4
05,AR,71823,4
05,AR,71825,4
05,AR,71826,4
05,AR,71827,4
05,AR,71832,4
05,AR,71833,4
05,AR,71834,4
05,AR,71835,4
05,AR,71836,4
05,AR,71837,4
05,AR,71838,4
05,AR,71839,4
05,AR,71841,4
05,AR,71842,4
05,AR,71845,4
05,AR,71846,4
05,AR,71847,4
05,AR,71851,4
05,AR,71852,4
05,AR,71853,4
05,AR,71854,4
05,AR,71855,4
05,AR,71857,4
05,AR,71858,4
05,AR,71859,4
05,AR,71860,4
05,AR,71861,4
05,AR,71862,4
05,AR,71865,4
05,AR,71866,4
05,AR,71901,4
05,AR,71909,2
05,AR,71909,4
05,AR,71913,4
05,AR,71921,4
05,AR,71922,4
05,AR,71923,4
05,AR,71929,4
05,AR,71933,4
05,AR,71935,4
05,AR,71937,4
05,AR,71940,4
05,AR,71941,4
05,AR,71943,4
05,AR,71944,4
05,AR,71945,4
05,AR,71949,4
05,AR,71950,4
05,AR,71952,4
05,AR,71953,4
05,AR,71956,4
05,AR,71957,4
05,AR,71958,4
05,AR,71959,4
05,AR,71960,4
05,AR,71961,4
05,AR,71962,4
05,AR,71964,4
05,AR,71965,4
05,AR,71968,4
05,AR,71969,4
05,AR,71970,4
05,AR,71971,4
05,AR,71972,4
05,AR,71973,4
05,AR,71998,4
05,AR,71999,4
05,AR,72001,2
05,AR,72002,2
05,AR,72003,1
05,AR,72004,1
05,AR,72004,4
05,AR,72005,1
05,AR,72006,1
05,AR,72007,1
05,AR,72010,2
05,AR,72011,2
05,AR,72012,2
05,AR,72013,2
05,AR,72014,1
05,AR,72015,2
05,AR,72015,4
05,AR,72016,2
05,AR,72017,1
05,AR,72019,2
05,AR,72020,1
05,AR,72020,2
05,AR,72021,1
05,AR,72022,2
05,AR,72023,1
05,AR,72023,2
05,AR,72024,1
05,AR,72025,2
05,AR,72025,4
05,AR,72026,1
05,AR,72027,2
05,AR,72029,1
05,AR,72030,2
05,AR,72031,1
05,AR,72031,2
05,AR,72032,2
05,AR,72034,2
05,AR,72035,2
05,AR,72036,1
05,AR,72037,1
05,AR,72038,1
05,AR,72039,2
05,AR,72040,1
05,AR,72041,1
05,AR,72042,1
05,AR,72044,1
05,AR,72045,2
05,AR,72046,1
05,AR,72046,2
05,AR,72046,4
05,AR,72047,2
05,AR,72048,1
05,AR,72051,1
05,AR,72055,1
05,AR,72057,4
05,AR,72058,2
05,AR,72059,1
05,AR,72060,1
05,AR,72060,2
05,AR,72061,2
05,AR,72063,2
05,AR,72063,3
05,AR,72064,1
05,AR,72065,2
05,AR,72065,4
05,AR,72067,1
05,AR,72067,2
05,AR,72068,2
05,AR,72069,1
05,AR,72070,2
05,AR,72072,1
05,AR,72073,1
05,AR,72074,1
05,AR,72076,1
05,AR,72076,2
05,AR,72079,4
05,AR,72080,2
05,AR,72080,3
05,AR,72081,2
05,AR,72082,2
05,AR,72083,1
05,AR,72084,4
05,AR,72085,2
05,AR,72086,1
05,AR,72087,2
05,AR,72087,4
05,AR,72088,1
05,AR,72088,2
05,AR,72099,2
05,AR,72101,1
05,AR,72102,2
05,AR,72103,2
05,AR,72104,2
05,AR,72104,4
05,AR,72106,2
05,AR,72107,2
05,AR,72108,1
05,AR,72110,2
05,AR,72111,2
05,AR,72112,1
05,AR,72113,2
05,AR,72114,2
05,AR,72116,2
05,AR,72117,2
05,AR,72118,2
05,AR,72119,2
05,AR,72120,2
05,AR,72121,1
05,AR,72121,2
05,AR,72122,2
05,AR,72123,1
05,AR,72125,2
05,AR,72126,2
05,AR,72127,2
05,AR,72128,4
05,AR,72129,4
05,AR,72130,1
05,AR,72131,1
05,AR,72131,2
05,AR,72132,4
05,AR,72134,1
05,AR,72135,2
05,AR,72136,2
05,AR,72137,1
05,AR,72137,2
05,AR,72139,2
05,AR,72140,1
05,AR,72141,2
05,AR,72142,1
05,AR,72142,2
05,AR,72143,1
05,AR,72143,2
05,AR,72149,2
05,AR,72150,4
05,AR,72152,1
05,AR,72152,4
05,AR,72153,1
05,AR,72153,2
05,AR,72156,2
05,AR,72157,2
05,AR,72160,1
05,AR,72165,1
05,AR,72166,1
05,AR,72167,2
05,AR,72167,4
05,AR,72168,1
05,AR,72168,4
05,AR,72169,1
05,AR,72170,1
05,AR,72173,2
05,AR,72175,1
05,AR,72175,4
05,AR,72176,1
05,AR,72179,1
05,AR,72181,2
05,AR,72201,2
05,AR,72202,2
05,AR,72204,2
05,AR,72205,2
05,AR,72206,2
05,AR,72207,2
05,AR,72209,2
05,AR,72210,2
05,AR,72211,2
05,AR,72212,2
05,AR,72223,2
05,AR,72227,2
05,AR,72301,1
05,AR,72311,1
05,AR,72315,1
05,AR,72320,1
05,AR,72321,1
05,AR,72322,1
05,AR,72324,1
05,AR,72325,1
05,AR,72326,1
05,AR,72327,1
05,AR,72328,1
05,AR,72329,1
05,AR,72330,1
05,AR,72331,1
05,AR,72332,1
05,AR,72333,1
05,AR,72335,1
05,AR,72338,1
05,AR,72339,1
05,AR,72340,1
05,AR,72341,1
05,AR,72342,1
05,AR,72346,1
05,AR,72347,1
05,AR,72348,1
05,AR,72350,1
05,AR,72351,1
05,AR,72353,1
05,AR,72354,1
05,AR,72355,1
05,AR,72358,1
05,AR,72359,1
05,AR,72360,1
05,AR,72364,1
05,AR,72365,1
05,AR,72366,1
05,AR,72367,1
05,AR,72368,1
05,AR,72370,1
05,AR,72372,1
05,AR,72373,1
05,AR,72374,1
05,AR,72376,1
05,AR,72377,1
05,AR,72379,1
05,AR,72383,1
05,AR,72384,1
05,AR,72386,1
05,AR,72389,1
05,AR,72390,1
05,AR,72392,1
05,AR,72394,1
05,AR,72395,1
05,AR,72396,1
05,AR,72401,1
05,AR,72404,1
05,AR,72410,1
05,AR,72411,1
05,AR,72412,1
05,AR,72413,1
05,AR,72414,1
05,AR,72415,1
05,AR,72416,1
05,AR,72417,1
05,AR,72419,1
05,AR,72421,1
05,AR,72422,1
05,AR,72424,1
05,AR,72425,1
05,AR,72426,1
05,AR,72427,1
05,AR,72428,1
05,AR,72429,1
05,AR,72430,1
05,AR,72431,1
05,AR,72432,1
05,AR,72433,1
05,AR,72434,1
05,AR,72435,1
05,AR,72436,1
05,AR,72437,1
05,AR,72438,1
05,AR,72440,1
05,AR,72441,1
05,AR,72442,1
05,AR,72443,1
05,AR,72444,1
05,AR,72445,1
05,AR,72447,1
05,AR,72449,1
05,AR,72450,1
05,AR,72453,1
05,AR,72454,1
05,AR,72455,1
05,AR,72456,1
05,AR,72457,1
05,AR,72458,1
05,AR,72459,1
05,AR,72460,1
05,AR,72461,1
05,AR,72462,1
05,AR,72464,1
05,AR,72466,1
05,AR,72467,1
05,AR,72469,1
05,AR,72470,1
05,AR,72471,1
05,AR,72472,1
05,AR,72473,1
05,AR,72476,1
05,AR,72478,1
05,AR,72479,1
05,AR,72482,1
05,AR,72501,1
05,AR,72512,1
05,AR,72513,1
05,AR,72515,1
05,AR,72517,1
05,AR,72519,1
05,AR,72520,1
05,AR,72521,1
05,AR,72522,1
05,AR,72523,1
05,AR,72524,1
05,AR,72526,1
05,AR,72527,1
05,AR,72528,1
05,AR,72529,1
05,AR,72530,1
05,AR,72531,1
05,AR,72532,1
05,AR,72533,1
05,AR,72534,1
05,AR,72536,1
05,AR,72537,1
05,AR,72538,1
05,AR,72539,1
05,AR,72540,1
05,AR,72542,1
05,AR,72543,1
05,AR,72544,1
05,AR,72546,1
05,AR,72550,1
05,AR,72553,1
05,AR,72554,1
05,AR,72555,1
05,AR,72556,1
05,AR,72560,1
05,AR,72561,1
05,AR,72562,1
05,AR,72564,1
05,AR,72565,1
05,AR,72566,1
05,AR,72567,1
05,AR,72568,1
05,AR,72569,1
05,AR,72571,1
05,AR,72572,1
05,AR,72573,1
05,AR,72576,1
05,AR,72577,1
05,AR,72578,1
05,AR,72579,1
05,AR,72581,1
05,AR,72583,1
05,AR,72584,1
05,AR,72585,1
05,AR,72587,1
05,AR,72601,3
05,AR,72601,4
05,AR,72611,3
05,AR,72616,3
05,AR,72617,1
05,AR,72619,3
05,AR,72623,1
05,AR,72624,3
05,AR,72624,4
05,AR,72626,1
05,AR,72628,4
05,AR,72629,2
05,AR,72630,3
05,AR,72631,3
05,AR,72632,3
05,AR,72632,4
05,AR,72633,3
05,AR,72634,3
05,AR,72635,1
05,AR,72636,1
05,AR,72638,3
05,AR,72638,4
05,AR,72639,1
05,AR,72640,3
05,AR,72641,3
05,AR,72641,4
05,AR,72642,1
05,AR,72644,3
05,AR,72645,1
05,AR,72645,2
05,AR,72648,3
05,AR,72648,4
05,AR,72650,1
05,AR,72651,1
05,AR,72653,1
05,AR,72653,3
05,AR,72655,3
05,AR,72655,4
05,AR,72658,1
05,AR,72660,3
05,AR,72661,3
05,AR,72662,3
05,AR,72663,1
05,AR,72666,4
05,AR,72668,3
05,AR,72669,3
05,AR,72670,4
05,AR,72672,3
05,AR,72675,1
05,AR,72675,3
05,AR,72677,3
05,AR,72679,1
05,AR,72679,3
05,AR,72680,1
05,AR,72682,3
05,AR,72683,3
05,AR,72685,1
05,AR,72685,3
05,AR,72686,1
05,AR,72687,3
05,AR,72701,3
05,AR,72703,3
05,AR,72703,4
05,AR,72704,3
05,AR,72712,3
05,AR,72714,3
05,AR,72715,3
05,AR,72717,3
05,AR,72718,3
05,AR,72719,3
05,AR,72721,4
05,AR,72722,3
05,AR,72727,3
05,AR,72727,4
05,AR,72729,3
05,AR,72730,3
05,AR,72732,3
05,AR,72734,3
05,AR,72736,3
05,AR,72738,3
05,AR,72738,4
05,AR,72739,3
05,AR,72740,3
05,AR,72740,4
05,AR,72742,4
05,AR,72744,3
05,AR,72745,3
05,AR,72747,3
05,AR,72749,3
05,AR,72751,3
05,AR,72752,4
05,AR,72753,3
05,AR,72756,3
05,AR,72756,4
05,AR,72758,3
05,AR,72760,4
05,AR,72761,3
05,AR,72762,3
05,AR,72764,3
05,AR,72768,3
05,AR,72769,3
05,AR,72773,3
05,AR,72773,4
05,AR,72774,3
05,AR,72776,4
05,AR,72801,3
05,AR,72802,3
05,AR,72821,4
05,AR,72823,2
05,AR,72823,3
05,AR,72824,4
05,AR,72826,4
05,AR,72827,4
05,AR,72828,4
05,AR,72830,4
05,AR,72832,4
05,AR,72833,4
05,AR,72834,4
05,AR,72835,4
05,AR,72837,3
05,AR,72838,4
05,AR,72839,3
05,AR,72839,4
05,AR,72840,4
05,AR,72841,4
05,AR,72842,4
05,AR,72843,3
05,AR,72845,4
05,AR,72846,3
05,AR,72846,4
05,AR,72847,3
05,AR,72847,4
05,AR,72851,4
05,AR,72852,4
05,AR,72853,2
05,AR,72853,4
05,AR,72854,4
05,AR,72855,4
05,AR,72856,3
05,AR,72856,4
05,AR,72857,2
05,AR,72857,4
05,AR,72858,3
05,AR,72860,4
05,AR,72863,4
05,AR,72865,4
05,AR,72901,3
05,AR,72903,3
05,AR,72904,3
05,AR,72908,3
05,AR,72916,3
05,AR,72921,3
05,AR,72921,4
05,AR,72923,3
05,AR,72926,4
05,AR,72927,3
05,AR,72927,4
05,AR,72928,4
05,AR,72930,4
05,AR,72932,3
05,AR,72933,3
05,AR,72933,4
05,AR,72934,3
05,AR,72934,4
05,AR,72935,4
05,AR,72936,3
05,AR,72936,4
05,AR,72937,3
05,AR,72937,4
05,AR,72938,4
05,AR,72940,3
05,AR,72940,4
05,AR,72941,3
05,AR,72941,4
05,AR,72943,4
05,AR,72944,4
05,AR,72945,3
05,AR,72945,4
05,AR,72946,3
05,AR,72946,4
05,AR,72947,4
05,AR,72948,3
05,AR,72949,4
05,AR,72950,4
05,AR,72951,4
05,AR,72952,3
05,AR,72955,3
05,AR,72956,3
05,AR,72956,4
05,AR,72958,4
05,AR,72959,3
05,AR,72959,4
05,AR,75556,4
06,CA,89010,8
06,CA,89019,8
06,CA,89060,8
06,CA,89061,8
06,CA,89439,1
06,CA,90001,40
06,CA,90001,43
06,CA,90001,44
06,CA,90002,43
06,CA,90002,44
06,CA,90003,37
06,CA,90003,40
06,CA,90003,43
06,CA,90004,28
06,CA,90004,33
06,CA,90004,34
06,CA,90005,33
06,CA,90005,34
06,CA,90005,37
06,CA,90006,34
06,CA,90007,34
06,CA,90007,37
06,CA,90007,40
06,CA,90008,37
06,CA,90010,33
06,CA,90010,34
06,CA,90010,37
06,CA,90011,37
06,CA,90011,40
06,CA,90012,34
06,CA,90013,34
06,CA,90014,34
06,CA,90015,34
06,CA,90015,37
06,CA,90015,40
06,CA,90016,37
06,CA,90017,34
06,CA,90018,34
06,CA,90018,37
06,CA,90019,34
06,CA,90019,37
06,CA,90020,33
06,CA,90020,34
06,CA,90021,34
06,CA,90021,40
06,CA,90022,27
06,CA,90022,34
06,CA,90022,38
06,CA,90022,40
06,CA,90023,34
06,CA,90023,40
06,CA,90024,33
06,CA,90024,37
06,CA,90025,33
06,CA,90025,37
06,CA,90026,28
06,CA,90026,34
06,CA,90027,28
06,CA,90028,28
06,CA,90029,28
06,CA,90031,28
06,CA,90031,34
06,CA,90032,34
06,CA,90033,34
06,CA,90034,37
06,CA,90035,33
06,CA,90035,37
06,CA,90036,28
06,CA,90036,33
06,CA,90036,37
06,CA,90037,37
06,CA,90037,40
06,CA,90038,28
06,CA,90038,34
06,CA,90039,28
06,CA,90040,40
06,CA,90041,34
06,CA,90042,27
06,CA,90042,28
06,CA,90042,34
06,CA,90043,37
06,CA,90044,37
06,CA,90044,43
06,CA,90044,44
06,CA,90045,37
06,CA,90045,43
06,CA,90046,28
06,CA,90046,30
06,CA,90046,33
06,CA,90047,37
06,CA,90047,43
06,CA,90048,28
06,CA,90048,33
06,CA,90048,37
06,CA,90049,30
06,CA,90049,33
06,CA,90056,37
06,CA,90057,34
06,CA,90058,34
06,CA,90058,40
06,CA,90059,43
06,CA,90059,44
06,CA,90061,43
06,CA,90061,44
06,CA,90062,37
06,CA,90063,34
06,CA,90063,40
06,CA,90064,33
06,CA,90064,37
06,CA,90065,28
06,CA,90065,34
06,CA,90066,33
06,CA,90066,37
06,CA,90066,43
06,CA,90067,37
06,CA,90068,28
06,CA,90068,30
06,CA,90069,28
06,CA,90071,34
06,CA,90073,33
06,CA,90077,30
06,CA,90077,33
06,CA,90079,34
06,CA,90089,34
06,CA,90089,37
06,CA,90090,34
06,CA,90094,43
06,CA,90095,33
06,CA,90201,40
06,CA,90210,28
06,CA,90210,30
06,CA,90210,33
06,CA,90211,33
06,CA,90212,33
06,CA,90212,37
06,CA,90220,44
06,CA,90221,40
06,CA,90221,44
06,CA,90222,44
06,CA,90230,37
06,CA,90230,43
06,CA,90232,37
06,CA,90233,37
06,CA,90239,40
06,CA,90240,40
06,CA,90241,38
06,CA,90241,40
06,CA,90242,40
06,CA,90245,33
06,CA,90247,43
06,CA,90248,43
06,CA,90248,44
06,CA,90249,43
06,CA,90250,43
06,CA,90254,33
06,CA,90255,40
06,CA,90255,44
06,CA,90260,43
06,CA,90262,40
06,CA,90262,44
06,CA,90263,33
06,CA,90265,26
06,CA,90265,33
06,CA,90266,33
06,CA,90270,40
06,CA,90272,33
06,CA,90274,33
06,CA,90275,33
06,CA,90277,33
06,CA,90278,33
06,CA,90280,44
06,CA,90290,33
06,CA,90291,33
06,CA,90291,37
06,CA,90292,33
06,CA,90292,37
06,CA,90293,33
06,CA,90293,43
06,CA,90301,43
06,CA,90302,37
06,CA,90302,43
06,CA,90303,43
06,CA,90304,43
06,CA,90305,43
06,CA,90401,33
06,CA,90402,33
06,CA,90403,33
06,CA,90404,33
06,CA,90405,33
06,CA,90405,37
06,CA,90501,43
06,CA,90502,43
06,CA,90503,33
06,CA,90503,43
06,CA,90504,33
06,CA,90504,43
06,CA,90505,33
06,CA,90505,43
06,CA,90506,43
06,CA,90601,32
06,CA,90601,38
06,CA,90602,38
06,CA,90603,38
06,CA,90604,38
06,CA,90605,38
06,CA,90606,38
06,CA,90620,39
06,CA,90620,46
06,CA,90620,47
06,CA,90621,39
06,CA,90621,46
06,CA,90623,38
06,CA,90623,47
06,CA,90630,38
06,CA,90630,47
06,CA,90631,38
06,CA,90631,39
06,CA,90638,38
06,CA,90638,39
06,CA,90640,27
06,CA,90640,38
06,CA,90640,40
06,CA,90650,38
06,CA,90650,40
06,CA,90660,32
06,CA,90660,38
06,CA,90670,38
06,CA,90670,40
06,CA,90680,47
06,CA,90701,38
06,CA,90703,38
06,CA,90704,47
06,CA,90706,38
06,CA,90706,40
06,CA,90710,33
06,CA,90710,43
06,CA,90712,38
06,CA,90712,47
06,CA,90713,38
06,CA,90713,47
06,CA,90715,38
06,CA,90716,38
06,CA,90717,33
06,CA,90717,43
06,CA,90720,47
06,CA,90720,48
06,CA,90723,40
06,CA,90731,33
06,CA,90731,44
06,CA,90731,47
06,CA,90732,33
06,CA,90732,43
06,CA,90732,44
06,CA,90740,47
06,CA,90740,48
06,CA,90742,48
06,CA,90743,48
06,CA,90744,33
06,CA,90744,44
06,CA,90745,44
06,CA,90746,44
06,CA,90747,44
06,CA,90755,47
06,CA,90802,44
06,CA,90802,47
06,CA,90803,47
06,CA,90804,47
06,CA,90805,38
06,CA,90805,44
06,CA,90805,47
06,CA,90806,47
06,CA,90807,47
06,CA,90808,47
06,CA,90810,44
06,CA,90810,47
06,CA,90813,44
06,CA,90813,47
06,CA,90814,47
06,CA,90815,47
06,CA,90822,47
06,CA,90831,47
06,CA,91001,27
06,CA,91006,27
06,CA,91006,32
06,CA,91007,27
06,CA,91008,27
06,CA,91008,32
06,CA,91010,32
06,CA,91011,27
06,CA,91011,28
06,CA,91016,27
06,CA,91016,32
06,CA,91020,28
06,CA,91024,27
06,CA,91030,27
06,CA,91030,34
06,CA,91040,28
06,CA,91040,29
06,CA,91042,25
06,CA,91042,27
06,CA,91042,28
06,CA,91046,28
06,CA,91101,27
06,CA,91103,27
06,CA,91103,28
06,CA,91104,27
06,CA,91105,27
06,CA,91105,28
06,CA,91105,34
06,CA,91106,27
06,CA,91107,27
06,CA,91108,27
06,CA,91201,28
06,CA,91202,28
06,CA,91203,28
06,CA,91204,28
06,CA,91205,28
06,CA,91206,28
06,CA,91207,28
06,CA,91208,28
06,CA,91210,28
06,CA,91214,28
06,CA,91301,33
06,CA,91302,30
06,CA,91302,33
06,CA,91303,30
06,CA,91304,25
06,CA,91304,30
06,CA,91306,30
06,CA,91307,30
06,CA,91311,25
06,CA,91311,30
06,CA,91316,30
06,CA,91320,26
06,CA,91321,25
06,CA,91321,29
06,CA,91324,30
06,CA,91325,30
06,CA,91326,25
06,CA,91326,30
06,CA,91330,30
06,CA,91331,28
06,CA,91331,29
06,CA,91335,30
06,CA,91340,29
06,CA,91342,28
06,CA,91342,29
06,CA,91342,30
06,CA,91343,29
06,CA,91343,30
06,CA,91344,25
06,CA,91344,29
06,CA,91344,30
06,CA,91345,29
06,CA,91350,25
06,CA,91351,25
06,CA,91352,28
06,CA,91352,29
06,CA,91354,25
06,CA,91355,25
06,CA,91356,30
06,CA,91360,26
06,CA,91361,26
06,CA,91361,33
06,CA,91362,25
06,CA,91362,26
06,CA,91364,30
06,CA,91364,33
06,CA,91367,30
06,CA,91371,30
06,CA,91377,26
06,CA,91381,25
06,CA,91384,25
06,CA,91387,25
06,CA,91387,28
06,CA,91387,29
06,CA,91390,25
06,CA,91390,28
06,CA,91401,29
06,CA,91401,30
06,CA,91402,29
06,CA,91403,30
06,CA,91405,29
06,CA,91406,29
06,CA,91406,30
06,CA,91411,29
06,CA,91411,30
06,CA,91423,30
06,CA,91436,30
06,CA,91501,28
06,CA,91502,28
06,CA,91504,28
06,CA,91504,29
06,CA,91505,28
06,CA,91505,29
06,CA,91505,30
06,CA,91506,28
06,CA,91506,30
06,CA,91601,29
06,CA,91601,30
06,CA,91602,29
06,CA,91602,30
06,CA,91604,30
06,CA,91605,28
06,CA,91605,29
06,CA,91606,29
06,CA,91607,29
06,CA,91607,30
06,CA,91608,28
06,CA,91608,30
06,CA,91701,27
06,CA,91701,31
06,CA,91702,27
06,CA,91702,32
06,CA,91706,32
06,CA,91708,35
06,CA,91709,35
06,CA,91709,39
06,CA,91710,35
06,CA,91710,39
06,CA,91711,27
06,CA,91711,35
06,CA,91722,32
06,CA,91723,32
06,CA,91724,32
06,CA,91724,39
06,CA,91730,31
06,CA,91731,27
06,CA,91731,32
06,CA,91731,38
06,CA,91732,27
06,CA,91732,32
06,CA,91733,27
06,CA,91733,32
06,CA,91733,38
06,CA,91737,31
06,CA,91737,8
06,CA,91739,31
06,CA,91739,35
06,CA,91739,8
06,CA,91740,27
06,CA,91740,32
06,CA,91741,27
06,CA,91744,32
06,CA,91745,32
06,CA,91745,38
06,CA,91745,39
06,CA,91746,32
06,CA,91746,39
06,CA,91748,32
06,CA,91748,39
06,CA,91750,27
06,CA,91750,32
06,CA,91750,35
06,CA,91752,41
06,CA,91752,42
06,CA,91754,27
06,CA,91754,40
06,CA,91755,27
06,CA,91759,27
06,CA,91759,8
06,CA,91761,35
06,CA,91762,35
06,CA,91763,35
06,CA,91764,35
06,CA,91765,35
06,CA,91765,39
06,CA,91766,35
06,CA,91767,27
06,CA,91767,32
06,CA,91767,35
06,CA,91768,32
06,CA,91768,35
06,CA,91768,39
06,CA,91770,27
06,CA,91770,32
06,CA,91770,38
06,CA,91773,27
06,CA,91773,32
06,CA,91773,35
06,CA,91775,27
06,CA,91776,27
06,CA,91780,27
06,CA,91780,32
06,CA,91784,27
06,CA,91784,8
06,CA,91786,27
06,CA,91786,31
06,CA,91789,32
06,CA,91789,35
06,CA,91789,39
06,CA,91790,32
06,CA,91791,32
06,CA,91792,32
06,CA,91801,27
06,CA,91803,27
06,CA,91901,50
06,CA,91901,51
